r_naive,r_correct,theta
0.858271,0.709174,0.917209
0.487398,0.993593,6.1111
0.396394,0.934937,1.2991
0.0647065,0.832381,2.87482
0.0787339,0.602707,2.38556
0.230877,0.597411,4.86228
0.747595,0.866816,5.77284
0.767187,0.156075,5.40351
0.543224,0.580247,3.27569
0.0480589,0.665562,5.44267
0.90315,0.993634,5.55545
0.833159,0.0653204,1.07621
0.969724,0.651419,4.61275
0.517546,0.926746,1.74946
0.893608,0.865444,4.26479
0.541028,0.747007,2.59964
0.602905,0.750812,4.7013
0.668089,0.945844,4.55644
0.0240074,0.835733,1.23824
0.975712,0.998171,1.85977
0.692508,0.469064,3.42825
0.379316,0.95644,0.149533
0.0819141,0.757294,4.65308
0.930439,0.966663,1.16592
0.308647,0.824539,2.02179
0.652032,0.685759,3.35925
0.7022,0.997553,5.18244
0.815443,0.542309,2.33856
0.297246,0.402468,2.63978
0.504854,0.47202,0.143647
0.311049,0.909175,4.30775
0.770227,0.877661,4.92202
0.0885671,0.653975,1.58837
0.921801,0.936852,2.09965
0.132047,0.258467,2.78636
0.414054,0.283835,4.03268
0.727486,0.884255,4.28162
0.641303,0.332834,0.56268
0.3551,0.149242,2.42712
0.305445,0.283959,2.45214
0.963857,0.729814,3.48547
0.383447,0.484306,0.356818
0.0068902,0.857053,0.187791
0.0134142,0.582819,5.88383
0.984216,0.920386,2.04103
0.782521,0.72634,0.701665
0.23816,0.82246,0.437417
0.602831,0.654592,1.83685
0.623612,0.295891,1.961
0.746344,0.670351,2.53465
0.754171,0.283262,4.23971
0.502974,0.944218,5.69193
0.0640517,0.252135,2.7496
0.648574,0.768747,1.48207
0.330943,0.675307,1.37293
0.349714,0.507893,3.55368
0.523526,0.764801,3.17295
0.736627,0.195548,3.638
0.764054,0.75885,0.985274
0.370629,0.972694,0.576328
0.700447,0.967342,3.22626
0.542622,0.594762,0.696083
0.348316,0.421044,0.783617
0.982917,0.357497,4.2632
0.154298,0.979363,5.29308
0.418544,0.647327,1.84847
0.621513,0.886377,4.75597
0.866303,0.481253,3.70257
0.51232,0.15845,3.2018
0.389196,0.297872,0.135906
0.575882,0.557864,1.26877
0.933951,0.868744,4.54665
0.00707672,0.918092,1.2034
0.947392,0.546073,2.67003
0.202691,0.326177,6.05631
0.941218,0.994321,1.32724
0.264081,0.576664,3.15174
0.075659,0.965667,1.067
0.28857,0.818914,5.94087
0.204396,0.751755,4.44791
0.527414,0.687736,0.947156
0.318438,0.978038,5.76317
0.896133,0.77898,0.992238
0.288896,0.80154,5.40787
0.0157375,0.879966,3.24796
0.666429,0.962378,0.436988
0.0794243,0.921043,4.52571
0.187863,0.614996,4.48151
0.57477,0.26486,0.65101
0.511916,0.514033,4.42402
0.0199325,0.691973,3.84523
0.852647,0.440258,6.12696
0.593115,0.205508,5.11248
0.00244768,0.572853,4.25657
0.0117635,0.932407,5.34769
0.884808,0.980523,3.93912
0.819856,0.98863,1.22128
0.279177,0.560564,2.09866
0.0210787,0.904587,1.84404
0.458631,0.624125,5.18613
0.30252,0.635079,1.7016
0.861625,0.480151,4.32998
0.569258,0.879735,3.76499
0.181104,0.876895,6.00192
0.310866,0.203239,2.77241
0.694884,0.894002,2.11877
0.982478,0.154136,3.42786
0.748712,0.567265,1.90404
0.427871,0.317057,1.12101
0.220549,0.770435,2.24868
0.081736,0.24901,5.35841
0.680333,0.917116,1.95814
0.0639237,0.714589,2.43518
0.92374,0.882376,3.63156
0.0598556,0.842574,3.89883
0.556528,0.861295,1.2715
0.508001,0.676067,5.99555
0.863865,0.403279,1.4513
0.26124,0.379406,2.34279
0.948458,0.491201,0.176821
0.586911,0.956444,4.95775
0.7009,0.403148,1.44145
0.828212,0.829389,0.118398
0.128009,0.631315,3.71364
0.217239,0.709659,1.31204
0.910441,0.593616,5.58653
0.425646,0.871291,2.71157
0.473294,0.881021,4.42778
0.528137,0.708054,5.11374
0.154209,0.95004,5.18174
0.697307,0.621345,2.76631
0.266986,0.572312,4.56696
0.563063,0.716102,3.75442
0.501255,0.960545,5.1
0.94628,0.657682,2.77388
0.281246,0.794808,0.681358
0.19931,0.64852,5.59513
0.567408,0.660063,0.927451
0.834615,0.980809,1.22466
0.564245,0.671908,3.47929
0.823983,0.809074,1.77414
0.0529945,0.751343,5.75984
0.385287,0.840919,1.82685
0.237525,0.350915,0.962209
0.0855293,0.938556,1.58785
0.358623,0.658649,3.50719
0.95119,0.675019,0.00995879
0.384787,0.622923,1.60688
0.690169,0.649606,5.07339
0.383138,0.972438,2.89448
0.0310246,0.558847,2.19141
0.986133,0.915596,4.04264
0.17349,0.24882,0.543516
0.384832,0.628774,0.312237
0.9831,0.810257,4.82049
0.76393,0.670118,1.68555
0.780067,0.370497,2.69681
0.251626,0.270576,6.1419
0.195951,0.913565,1.66494
0.723546,0.758295,2.35185
0.769707,0.959965,5.14796
0.417483,0.839861,5.52326
0.819661,0.936302,1.55736
0.76646,0.811662,5.89033
0.981252,0.761334,2.06059
0.297584,0.839447,3.88638
0.323695,0.680884,4.7158
0.330568,0.389984,3.5821
0.984271,0.959265,1.57499
0.0570526,0.267677,2.50546
0.601604,0.874372,2.0401
0.619038,0.406328,1.87612
0.377627,0.673934,5.9798
0.455163,0.537558,0.830312
0.201045,0.811765,2.1983
0.249342,0.720207,1.63897
0.868212,0.4841,5.00972
0.168574,0.426603,3.66561
0.853827,0.3944,2.32578
0.225678,0.830002,2.90969
0.422338,0.928724,5.46067
0.76197,0.834369,3.9616
0.264108,0.49795,0.0787997
0.293059,0.888409,2.96127
0.779363,0.629989,4.20017
0.663642,0.905301,0.862052
0.510933,0.986462,4.61025
0.0886657,0.581833,0.352524
0.595248,0.687395,6.02385
0.667851,0.609166,2.54567
0.162575,0.941041,0.263787
0.353524,0.455656,2.25879
0.539026,0.667196,0.972117
0.0766212,0.518757,0.252189
0.962055,0.927657,2.44394
0.451846,0.533217,5.71583
0.60636,0.744205,0.514794
0.468703,0.993682,4.78651
0.959625,0.703973,3.97264
0.172674,0.737322,5.62211
0.583833,0.775838,0.597785
0.280716,0.900776,5.82282
0.656453,0.70218,2.0103
0.147218,0.991272,2.44714
0.733959,0.659412,1.02438
0.847218,0.653256,5.42878
0.382684,0.811939,4.89277
0.0128943,0.703075,4.04125
0.955481,0.623314,4.44121
0.243183,0.802782,0.0705576
0.55392,0.933474,2.15499
0.0929171,0.343975,1.38099
0.854485,0.438431,2.716
0.349013,0.948122,1.71629
0.789303,0.852351,3.92599
0.459616,0.892091,4.4888
0.770138,0.758033,0.399698
0.401835,0.725342,2.52764
0.124203,0.717856,3.55192
0.14655,0.520067,0.415037
0.041486,0.982878,3.41834
0.919695,0.993848,3.28016
0.22866,0.185175,4.6394
0.992282,0.629569,0.106699
0.984986,0.0899694,1.23352
0.65994,0.71768,5.16036
0.189522,0.564675,2.77751
0.821371,0.724976,3.86044
0.925415,0.580746,1.38602
0.068334,0.409951,5.58429
0.442016,0.44721,5.68997
0.925639,0.853766,5.35864
0.742751,0.829334,5.03093
0.413446,0.842784,3.8876
0.629845,0.695595,6.18823
0.41203,0.557987,5.05514
0.545311,0.48561,2.60469
0.488927,0.532631,3.29886
0.0468751,0.754877,2.294
0.954123,0.964518,0.6
0.299394,0.518572,4.9636
0.924919,0.706506,4.68243
0.90206,0.828463,1.50331
0.995676,0.859925,2.41361
0.13293,0.948742,2.32009
0.861746,0.816895,2.9396
0.434393,0.626023,5.87574
0.710196,0.509609,0.705618
0.733455,0.938691,6.18277
0.909562,0.349276,4.94781
0.467641,0.780504,5.93614
0.395569,0.531345,5.06997
0.419879,0.530361,1.98762
0.294897,0.397669,2.5584
0.567805,0.651351,4.10495
0.453424,0.911976,3.48443
0.0804672,0.392578,1.1203
0.436672,0.614984,1.72037
0.450259,0.866355,0.421854
0.995249,0.767193,1.7186
0.631851,0.298378,3.2611
0.17476,0.755381,4.16891
0.320425,0.61988,4.15978
0.929475,0.199152,6.20613
0.662135,0.63006,5.12224
0.309214,0.778785,0.796485
0.513149,0.703829,1.10441
0.589833,0.570468,3.66443
0.155373,0.963287,5.13298
0.0296848,0.463993,6.17827
0.144784,0.859392,0.71703
0.0882432,0.61467,2.83428
0.0234983,0.290494,3.34591
0.0959675,0.535314,0.831385
0.492308,0.798694,0.812898
0.460525,0.951166,4.33752
0.987943,0.460619,0.617945
0.447467,0.387863,5.02715
0.194413,0.630458,3.65834
0.176755,0.755597,4.54929
0.514562,0.162476,4.40727
0.973291,0.752678,5.01849
0.255886,0.983766,3.95692
0.888593,0.740605,5.78459
0.247407,0.996338,0.992339
0.947444,0.611685,5.09444
0.333604,0.957378,5.94871
0.756816,0.681593,4.27693
0.715882,0.957183,3.80614
0.956776,0.553098,1.50308
0.98893,0.50016,2.73679
0.276944,0.442989,0.412289
0.923686,0.687606,3.84897
0.943028,0.849999,3.65945
0.428191,0.880981,5.44576
0.507485,0.772236,4.899
0.102735,0.607468,2.34968
0.689515,0.194731,1.54238
0.048302,0.184969,2.61536
0.819963,0.803079,2.02118
0.788965,0.584181,2.03829
0.692671,0.292386,0.928333
0.893412,0.315048,3.7829
0.709963,0.63356,0.938784
0.589302,0.991134,1.98957
0.766146,0.99015,3.04383
0.070225,0.37642,4.3619
0.043027,0.573633,2.56757
0.547486,0.539183,5.39361
0.834389,0.214722,3.86663
0.480402,0.771289,2.40096
0.463221,0.151759,6.00663
0.713494,0.925264,2.88514
0.985739,0.632886,4.66399
0.170889,0.801133,5.06001
0.497858,0.926385,5.60735
0.23701,0.495583,4.65251
0.590356,0.977235,1.53268
0.127205,0.455217,4.82553
0.377099,0.415159,0.477838
0.0729706,0.33144,5.74768
0.548414,0.700297,4.81456
0.696872,0.480661,1.19452
0.929012,0.713164,4.02351
0.766852,0.73207,0.670143
0.6095,0.762241,4.08256
0.916249,0.808422,2.45461
0.0111754,0.750603,1.47002
0.807923,0.705927,4.89943
0.383618,0.395325,4.56397
0.295009,0.947342,1.16598
0.115591,0.300894,5.87186
0.775738,0.832766,3.22766
0.421149,0.820252,0.983388
0.487859,0.822442,6.20274
0.438258,0.761749,4.77658
0.188057,0.331317,1.04187
0.860578,0.401177,4.00622
0.604569,0.406416,3.66159
0.44766,0.485041,0.875473
0.922389,0.04264,1.29685
0.76864,0.907164,2.05563
0.346233,0.39099,1.0599
0.680121,0.785427,1.91489
0.81691,0.881925,4.2035
0.331592,0.421584,4.07805
0.602553,0.609971,2.31752
0.558885,0.82911,1.60083
0.060266,0.639123,6.23662
0.699712,0.839249,1.45981
0.718559,0.992053,4.75404
0.787864,0.826717,3.58964
0.542948,0.749346,3.3965
0.371758,0.520879,2.13961
0.771292,0.946473,0.521939
0.117227,0.895285,6.17789
0.581779,0.255957,5.21446
0.0379577,0.814066,3.91547
0.604775,0.865126,5.05069
0.883633,0.696744,5.05596
0.0666977,0.222726,0.0580618
0.792419,0.868508,5.77155
0.377543,0.4416,0.939994
0.0176737,0.451131,2.67129
0.926307,0.747485,2.79914
0.194744,0.252798,5.08025
0.142947,0.553394,3.66627
0.998118,0.949851,2.24327
0.324895,0.890593,3.6196
0.77344,0.974134,4.71214
0.263362,0.397972,1.35898
0.415135,0.674645,5.87805
0.778005,0.430508,2.83708
0.278043,0.694816,0.880783
0.015419,0.363277,1.38473
0.664847,0.709351,6.17427
0.031122,0.525587,5.19968
0.248104,0.69167,4.76562
0.501048,0.261443,3.88491
0.105359,0.83919,6.01642
0.527812,0.982205,4.4044
0.626202,0.582019,0.0734592
0.127806,0.399275,0.416934
0.44225,0.685915,1.38203
0.842105,0.738818,2.25537
0.147359,0.884488,2.43295
0.00781662,0.73697,6.06765
0.951061,0.583856,5.90594
0.138985,0.6176,3.78988
0.333856,0.404014,0.34714
0.0714082,0.899356,2.68261
0.840859,0.660966,6.00129
0.639238,0.23255,6.17913
0.661127,0.382384,0.684265
0.641894,0.530503,4.65295
0.581425,0.709821,4.67262
0.156061,0.224694,2.60466
0.259426,0.782268,5.37885
0.95909,0.753765,3.3955
0.122194,0.622851,4.15103
0.53614,0.521532,4.62586
0.0846667,0.885182,4.43254
0.178362,0.814776,2.24769
0.504237,0.731122,1.5006
0.209346,0.789401,0.253011
0.774979,0.823232,1.46573
0.593733,0.390315,4.36408
0.91118,0.771729,2.25144
0.495802,0.780625,4.52408
0.268256,0.574256,3.3092
0.0718789,0.755948,4.04789
0.81473,0.688179,4.76001
0.0262522,0.382773,1.1366
0.550723,0.914213,2.84237
0.010249,0.64353,0.81492
0.428051,0.34787,2.74417
0.383475,0.197513,1.32187
0.351992,0.868484,2.0319
0.131711,0.654767,0.510634
0.663186,0.685781,2.24578
0.350164,0.761675,3.97982
0.792806,0.408213,6.00442
0.415743,0.870681,1.45338
0.798529,0.382296,5.19051
0.25425,0.796978,5.79509
0.540584,0.365331,5.23122
0.681327,0.645271,5.04527
0.580159,0.977567,4.36336
0.00644487,0.874472,1.1682
0.46625,0.864692,1.621
0.887289,0.205382,1.02483
0.703707,0.763013,0.0125992
0.107966,0.982652,1.47634
0.406744,0.420346,5.12725
0.613743,0.819512,1.43465
0.933581,0.52183,0.763865
0.0036005,0.91281,5.62575
0.171027,0.360523,2.74091
0.926807,0.33867,3.70036
0.21502,0.78619,4.76255
0.0168586,0.928216,2.1834
0.915152,0.775064,5.27864
0.126384,0.737751,2.18436
0.314055,0.746859,3.51884
0.553407,0.592307,4.10292
0.209258,0.685934,4.53059
0.797908,0.958416,3.16735
0.144975,0.56054,3.08822
0.0436773,0.994835,4.64589
0.0314284,0.175481,0.644745
0.36626,0.596893,3.18965
0.562057,0.813537,2.4959
0.741974,0.983681,5.20281
0.217098,0.360647,4.14759
0.871393,0.48562,1.9359
0.967356,0.916563,5.80028
0.546137,0.401608,1.85198
0.0667204,0.76795,6.09351
0.902673,0.75129,5.41258
0.791128,0.393125,0.252393
0.668966,0.688999,3.98849
0.0946986,0.969734,0.88511
0.50972,0.208848,5.01692
0.0234273,0.916513,5.4733
0.499733,0.544766,4.79648
0.562506,0.634339,3.26902
0.802924,0.416896,0.0280729
0.398136,0.929906,5.49381
0.592708,0.953373,2.39546
0.960396,0.489048,0.505763
0.808406,0.892732,3.55119
0.93549,0.383057,0.677271
0.192802,0.980844,4.44612
0.522795,0.743134,4.34534
0.712126,0.0345702,3.63296
0.594332,0.342551,3.62406
0.378253,0.62178,0.844129
0.750394,0.27155,1.22103
0.66542,0.367414,3.72638
0.93567,0.961742,5.97646
0.453314,0.811475,4.60591
0.241814,0.906151,2.12959
0.277667,0.445853,2.13434
0.975548,0.186866,4.40671
0.119392,0.865085,0.0332956
0.626938,0.768242,0.164182
0.82424,0.373112,4.71778
0.858225,0.240506,2.20442
0.796791,0.907974,5.60298
0.635085,0.462215,2.50961
0.0601147,0.873281,3.70709
0.54347,0.62412,4.50154
0.798396,0.454335,4.61228
0.12129,0.658749,2.20813
0.228195,0.810354,2.58105
0.526893,0.904474,3.7024
0.678439,0.533241,2.36957
0.939634,0.721965,5.98917
0.45592,0.867863,2.24548
0.792338,0.990125,0.78956
0.16032,0.810578,2.97989
0.0161871,0.731057,0.991066
0.779758,0.919909,2.27034
0.645625,0.904343,6.05511
0.35111,0.992985,1.48341
0.302565,0.701132,3.61567
0.0386034,0.135842,0.585211
0.688646,0.727795,2.82425
0.425401,0.868683,5.51966
0.671857,0.909114,5.28626
0.67368,0.803108,5.93077
0.666133,0.714427,5.72672
0.983547,0.796693,0.251846
0.852039,0.571127,4.80488
0.391607,0.606354,4.56061
0.284651,0.774952,1.67706
0.895558,0.819761,5.89941
0.463195,0.939122,2.3646
0.512598,0.857718,3.43635
0.632127,0.391778,5.12674
0.490704,0.828246,4.48342
0.757593,0.904092,0.106773
0.57178,0.394875,1.97484
0.869967,0.977289,3.93771
0.744067,0.687442,5.18657
0.0457647,0.251637,5.1254
0.377299,0.916042,3.47423
0.312219,0.55948,0.453795
0.859827,0.750404,3.55787
0.340035,0.840488,5.73347
0.755266,0.568338,5.68882
0.368983,0.866395,2.79208
0.546672,0.291764,2.08543
0.758474,0.932548,2.36879
0.756836,0.791176,3.65577
0.482991,0.474977,3.87998
0.89658,0.615463,5.37318
0.522975,0.496115,2.8788
0.0749603,0.998013,4.92605
0.232227,0.784864,3.3587
0.769863,0.88576,1.70116
0.886324,0.695602,3.74536
0.284548,0.9475,0.310778
0.0822037,0.615882,0.809278
0.668085,0.942657,0.94925
0.0580223,0.623645,0.551143
0.0184289,0.843569,4.68938
0.771736,0.958043,2.27736
0.427045,0.891409,5.79925
0.140715,0.835254,4.60149
0.32281,0.775734,1.26346
0.0638485,0.855027,5.1031
0.964137,0.477822,0.832616
0.254734,0.7757,5.89995
0.790565,0.581189,3.40305
0.886255,0.245265,1.97488
0.228325,0.298054,5.6315
0.10075,0.643369,5.6576
0.194002,0.477618,6.10464
0.456259,0.513115,2.53257
0.185184,0.508084,2.0643
0.679819,0.86893,4.78676
0.531789,0.409491,4.99575
0.402741,0.804262,5.68272
0.0623814,0.782642,3.24601
0.19967,0.640585,3.61299
0.935912,0.98645,5.77698
0.831212,0.95745,6.11263
0.723016,0.964648,3.22713
0.638282,0.503594,4.52563
0.696321,0.750273,0.247575
0.737517,0.502903,0.894482
0.633718,0.396688,4.83784
0.831367,0.778298,5.87073
0.543797,0.457652,3.4112
0.163339,0.284811,0.272264
0.443705,0.943145,5.49555
0.71319,0.862974,5.49049
0.52813,0.966781,5.71899
0.613278,0.79901,2.94799
0.36419,0.543862,5.84848
0.0476736,0.537197,0.783087
0.948671,0.444757,5.28639
0.291449,0.845137,2.69922
0.467975,0.376167,0.583747
0.626925,0.962641,4.7175
0.702674,0.718755,4.51363
0.141912,0.684892,3.25313
0.827212,0.667074,2.21509
0.686135,0.8319,0.905313
0.298131,0.977095,5.56565
0.552333,0.763634,3.88507
0.00596273,0.38758,1.73882
0.341291,0.842365,5.8351
0.0583674,0.327803,0.0545508
0.73832,0.9204,0.365583
0.479722,0.263039,4.29704
0.691448,0.664067,4.26888
0.0354409,0.978492,3.25183
0.84486,0.523926,4.37763
0.298757,0.486028,4.94043
0.816389,0.682992,1.36296
0.946542,0.855372,2.79369
0.285435,0.293519,4.94941
0.448347,0.847928,5.87732
0.967144,0.565323,4.60768
0.283782,0.871393,3.66003
0.0540372,0.961027,1.01725
0.854671,0.087103,6.0099
0.433193,0.288262,3.0747
0.391071,0.519213,3.73935
0.634161,0.469087,0.860352
0.254453,0.514793,0.414026
0.334642,0.282171,0.255316
0.669302,0.601439,3.91113
0.552167,0.961039,2.85069
0.0960331,0.55407,4.41065
0.335831,0.96795,4.66569
0.118886,0.665337,3.57726
0.97062,0.385454,0.271348
0.573001,0.933879,3.98339
0.618922,0.217673,5.25178
0.0497974,0.40342,5.16623
0.308775,0.939977,3.31155
0.205694,0.63252,1.67275
0.299179,0.906901,3.01873
0.269867,0.90482,0.360881
0.352528,0.735237,4.97445
0.0353502,0.887485,5.60112
0.895818,0.516687,2.29544
0.724748,0.813466,0.0249729
0.425541,0.933383,0.909476
0.342271,0.75504,5.46608
0.850083,0.992419,5.88974
0.955744,0.601365,4.66953
0.086404,0.696742,4.60503
0.221946,0.917365,0.414392
0.207634,0.701081,0.448098
0.771676,0.653551,3.56676
0.913837,0.741874,2.32037
0.816676,0.245982,2.37987
0.654212,0.252843,0.973495
0.528611,0.616523,1.9196
0.149315,0.311549,1.99
0.352783,0.691918,4.66599
0.0115644,0.912965,0.96195
0.550344,0.788449,2.27189
0.319861,0.873349,0.261063
0.309141,0.675032,3.59614
0.648063,0.967295,4.81243
0.960045,0.906532,3.58728
0.0588279,0.716516,3.4069
0.300182,0.992254,0.50481
0.25664,0.98148,1.0841
0.449378,0.870174,1.32466
0.319596,0.744393,1.28235
0.467694,0.0736557,2.14054
0.461554,0.897478,4.5055
0.936302,0.989414,4.02587
0.190371,0.892321,3.33798
0.994489,0.936934,1.39208
0.715823,0.990059,1.68181
0.576874,0.584232,3.91312
0.402571,0.98081,6.01425
0.860287,0.592811,0.213498
0.884308,0.643642,5.76172
0.208648,0.402175,1.45524
0.364374,0.622622,5.50578
0.671103,0.519272,4.37974
0.42305,0.778633,3.59487
0.258915,0.723608,1.28515
0.0817921,0.756416,4.58322
0.287358,0.157549,1.05466
0.0641944,0.894914,4.19557
0.175763,0.395613,3.45773
0.68054,0.776618,5.34161
0.0362387,0.683365,6.0088
0.691107,0.553142,5.9635
0.316489,0.252001,3.97515
0.973647,0.94935,3.28988
0.969938,0.981435,6.04626
0.354288,0.708815,4.10329
0.811799,0.740691,4.97098
0.978263,0.603985,3.74163
0.844711,0.553379,2.27338
0.904797,0.526465,0.0462479
0.207664,0.934668,1.20618
0.0692963,0.832632,2.28324
0.237529,0.827989,1.01721
0.878323,0.909919,1.94992
0.0869049,0.741599,0.927622
0.123217,0.966659,2.17854
0.0957057,0.334998,1.99817
0.517195,0.645001,4.01499
0.0936498,0.53757,0.782947
0.195702,0.928159,1.58301
0.157236,0.683078,3.02896
0.540664,0.312694,2.51524
0.237781,0.968801,1.70224
0.324731,0.628523,4.5712
0.415187,0.70747,2.97006
0.845001,0.715089,1.6034
0.752165,0.795555,2.08335
0.429818,0.932178,5.98728
0.118671,0.53956,3.73267
0.0795755,0.70783,2.44219
0.899003,0.93695,1.84545
0.590545,0.802815,0.501458
0.785711,0.651362,4.77962
0.633298,0.602238,3.34272
0.86961,0.694851,0.667039
0.638654,0.778249,5.98088
0.639174,0.434643,1.15451
0.299038,0.464597,2.43327
0.380385,0.830339,2.10414
0.382104,0.106138,4.29572
0.440686,0.791559,1.40717
0.945552,0.795668,2.02257
0.939531,0.529599,1.34872
0.861047,0.807551,5.79356
0.718577,0.85266,4.28516
0.478914,0.890807,3.20076
0.303736,0.564277,5.90324
0.0863706,0.25921,2.00301
0.505469,0.732099,4.28429
0.1303,0.242239,4.23417
0.847983,0.812201,4.60872
0.531222,0.432308,4.15508
0.580255,0.777606,2.51357
0.546373,0.538634,2.1392
0.0117563,0.671254,2.12423
0.916998,0.873101,5.66264
0.130969,0.629754,1.67436
0.683225,0.712429,4.92929
0.859663,0.550045,4.28256
0.642359,0.887027,3.96241
0.104578,0.434681,5.04017
0.919657,0.372379,6.15884
0.590987,0.958621,6.08059
0.360755,0.667293,1.43154
0.623336,0.553841,5.24437
0.568336,0.863625,1.15103
0.279318,0.5448,1.94293
0.52252,0.482247,0.279932
0.323236,0.871627,4.38725
0.0507554,0.864276,5.42001
0.636391,0.806915,4.215
0.255496,0.369167,0.579045
0.399341,0.843764,5.65092
0.307031,0.703885,3.31294
0.928555,0.872747,0.623912
0.892724,0.556777,1.11272
0.196174,0.395148,5.60423
0.281001,0.991453,2.48131
0.517443,0.947207,4.72357
0.19127,0.891439,1.46487
0.213635,0.514188,3.87508
0.931874,0.911633,4.9831
0.0576907,0.235823,4.61531
0.461794,0.227377,1.07093
0.730517,0.665614,3.38192
0.233268,0.869805,2.09419
0.684722,0.621512,1.48909
0.590983,0.271615,2.6141
0.529295,0.658106,5.44197
0.136031,0.60876,4.26216
0.494383,0.872257,2.0182
0.905915,0.849056,5.0514
0.25246,0.767442,0.263012
0.768292,0.508332,0.542956
0.472431,0.370716,5.84206
0.296936,0.783724,4.44258
0.670741,0.442306,5.54071
0.341807,0.689698,4.61882
0.528498,0.7688,1.01717
0.443388,0.943581,5.65444
0.137226,0.805421,3.84659
0.339999,0.513281,3.62389
0.950806,0.0830843,1.90117
0.70446,0.905839,5.35344
0.964691,0.467764,4.60066
0.700668,0.283138,0.853545
0.98386,0.981306,2.89361
0.777219,0.95521,3.28156
0.0454084,0.501727,2.4838
0.991736,0.880414,2.94785
0.318995,0.907625,0.571071
0.197773,0.964053,3.2437
0.626711,0.933145,0.689944
0.422533,0.980626,5.96255
0.595348,0.844153,1.50498
0.450251,0.917642,4.7072
0.350439,0.0638797,1.30966
0.386444,0.331397,2.87528
0.595359,0.581484,2.42938
0.726387,0.392123,5.62213
0.756948,0.707428,3.35735
0.951221,0.502512,0.896276
0.945559,0.746373,1.3478
0.966345,0.531941,1.04679
0.195168,0.342777,0.814749
0.532503,0.786652,2.27953
0.231379,0.669978,3.46238
0.132522,0.955851,2.54656
0.491063,0.973523,3.73171
0.544053,0.969609,4.29637
0.497648,0.940411,2.2057
0.17854,0.971615,4.19506
0.0451651,0.536839,4.07189
