n3,n4
0.902401,0.864748
0.76315,0.638798
0.857186,0.554818
0.994701,0.953982
0.816612,0.832131
0.915962,0.77016
0.970361,0.588355
0.721087,0.986663
0.702741,0.932465
0.949362,0.922555
0.849038,0.954379
0.970984,0.859526
0.962875,0.910562
0.268077,0.827735
0.615216,0.883751
0.910144,0.757643
0.510204,0.801265
0.892475,0.931378
0.844475,0.642776
0.681347,0.982679
0.90827,0.601259
0.722359,0.694494
0.997563,0.888652
0.612545,0.986008
0.902343,0.955877
0.517605,0.622967
0.87607,0.966328
0.521678,0.717406
0.944919,0.825316
0.999964,0.972387
0.958389,0.957348
0.700654,0.835201
0.760615,0.960064
0.48633,0.827787
0.733783,0.965208
0.988934,0.881419
0.949314,0.813569
0.77021,0.945184
0.745377,0.908698
0.990039,0.975254
0.786272,0.938763
0.586032,0.867042
0.987559,0.852636
0.973809,0.934958
0.628592,0.985437
0.400227,0.736918
0.603868,0.967866
0.9135,0.891733
0.742696,0.959127
0.891833,0.897249
0.44163,0.935376
0.753492,0.811472
0.94429,0.957918
0.866197,0.948794
0.797214,0.909895
0.816932,0.992248
0.857402,0.668108
0.595403,0.696486
0.732132,0.753149
0.808861,0.900136
0.623696,0.988409
0.954322,0.642479
0.614875,0.587176
0.822414,0.258248
0.80699,0.890482
0.904561,0.968497
0.707097,0.890244
0.872368,0.94022
0.668941,0.462794
0.787765,0.441277
0.909858,0.839146
0.851241,0.740127
0.805327,0.489068
0.672276,0.775826
0.32564,0.895523
0.814759,0.928744
0.865901,0.677814
0.978274,0.890323
0.823706,0.781529
0.524119,0.869613
0.349982,0.985557
0.613601,0.788538
0.813505,0.977413
0.700359,0.773765
0.850477,0.892975
0.526023,0.952784
0.930248,0.594104
0.948139,0.71173
0.748756,0.931315
0.900567,0.964983
0.835513,0.959587
0.897162,0.701596
0.861038,0.929848
0.953726,0.984535
0.89743,0.951812
0.653675,0.835718
0.751368,0.891272
0.893013,0.854185
0.825728,0.641452
0.910331,0.855602
0.958668,0.987801
0.857357,0.492731
0.988908,0.753176
0.940615,0.928494
0.733407,0.701063
0.92928,0.914047
0.551696,0.990631
0.630478,0.929526
0.727148,0.889743
0.403865,0.932761
0.979268,0.65553
0.846643,0.879261
0.969033,0.538486
0.923648,0.889199
0.956041,0.703894
0.553085,0.965736
0.804391,0.973235
0.414022,0.980736
0.838413,0.985724
0.862665,0.690465
0.612742,0.979839
0.764481,0.984401
0.805093,0.61658
0.958519,0.990269
0.845504,0.880872
0.926811,0.974025
0.94515,0.829692
0.830746,0.955898
0.966899,0.817172
0.968144,0.892219
0.99821,0.843873
0.888157,0.765726
0.962835,0.822353
0.989066,0.764467
0.857225,0.951652
0.938728,0.916264
0.920074,0.750929
0.743645,0.692412
0.952347,0.654265
0.616937,0.613432
0.686015,0.984138
0.767859,0.946848
0.761111,0.659193
0.922273,0.972993
0.719339,0.918282
0.251459,0.882191
0.695541,0.901801
0.784209,0.720682
0.669553,0.844155
0.821162,0.762783
0.944678,0.996666
0.722976,0.718767
0.674465,0.99415
0.721272,0.667696
0.956024,0.743109
0.771612,0.814482
0.890062,0.909518
0.755525,0.754457
0.964162,0.772427
0.629641,0.63331
0.898367,0.77599
0.420023,0.987074
0.758148,0.863434
0.833668,0.720928
0.899364,0.508213
0.87309,0.527508
0.956051,0.981874
0.624399,0.923218
0.918337,0.577569
0.960694,0.819522
0.705301,0.984273
0.680613,0.760932
0.964608,0.892513
0.922521,0.808228
0.857283,0.828015
0.784073,0.987605
0.541235,0.94715
0.660596,0.631551
0.777855,0.879531
0.507242,0.933018
0.837305,0.898693
0.864353,0.523315
0.960372,0.926325
0.997814,0.802913
0.874106,0.984066
0.980229,0.477234
0.595661,0.854275
0.977352,0.98497
0.961971,0.932976
0.962318,0.564199
0.90025,0.990151
0.88598,0.505641
0.898137,0.975962
0.901773,0.811095
0.906579,0.823238
0.82659,0.913344
0.876831,0.710308
0.948964,0.633527
0.992414,0.919596
0.918283,0.312676
0.851407,0.872785
0.985411,0.918173
0.649022,0.900763
0.440209,0.613534
0.568412,0.818885
0.829757,0.580005
0.82102,0.986208
0.408547,0.801949
0.959409,0.759066
0.640754,0.76569
0.87409,0.538345
0.97554,0.783545
0.688031,0.869598
0.972382,0.696959
0.336423,0.851324
0.888551,0.966568
0.853053,0.781154
0.749396,0.907175
0.79166,0.96899
0.770747,0.999845
0.71083,0.757254
0.658399,0.630029
0.82573,0.883207
0.902955,0.720453
0.356407,0.71351
0.330647,0.958829
0.535738,0.978701
0.879394,0.870547
0.676669,0.857865
0.495074,0.813397
0.866551,0.666075
0.717756,0.875772
0.996019,0.99181
0.528814,0.990413
0.8708,0.501899
0.90089,0.991818
0.722359,0.983911
0.97348,0.822255
0.665673,0.950711
0.842513,0.818932
0.860043,0.993369
0.90703,0.975192
0.882447,0.78412
0.838892,0.808708
0.74842,0.8754
0.976698,0.987117
0.86122,0.966196
0.897132,0.825052
0.838718,0.810358
0.544102,0.993312
0.709085,0.857303
0.930756,0.963896
0.891289,0.940457
0.941708,0.862598
0.908472,0.873618
0.903489,0.942776
0.775667,0.687991
0.811041,0.775142
0.885433,0.931839
0.721412,0.893921
0.63162,0.897753
0.840584,0.873659
0.945221,0.725809
0.963077,0.975991
0.846202,0.791563
0.952352,0.687937
0.870381,0.655098
0.987106,0.996404
0.889112,0.933273
0.852015,0.897108
0.814741,0.892507
0.935622,0.973332
0.61785,0.916448
0.85127,0.562647
0.930469,0.956442
0.981069,0.89026
0.934336,0.872232
0.925755,0.907887
0.904836,0.911266
0.894782,0.915729
0.794351,0.771436
0.961252,0.850747
0.860821,0.888855
0.777835,0.955534
0.837854,0.984622
0.940028,0.864989
0.982163,0.989349
0.925558,0.914794
0.791729,0.956792
0.925754,0.949984
0.642909,0.78821
0.970337,0.507552
0.766805,0.616473
0.743124,0.979443
0.984252,0.873169
0.780977,0.966512
0.833612,0.847926
0.735196,0.906242
0.996748,0.966961
0.678472,0.801152
0.922923,0.881678
0.998353,0.693013
0.951651,0.966875
0.879829,0.791643
0.944826,0.916129
0.946713,0.567881
0.856919,0.926611
0.961738,0.819874
0.972151,0.967777
0.887056,0.590074
0.934687,0.988696
0.757174,0.933335
0.892092,0.773043
0.805271,0.805352
0.478022,0.28695
0.825435,0.421453
0.775644,0.84872
0.694001,0.917805
0.865732,0.85617
0.989858,0.84998
0.392404,0.990539
0.825012,0.747593
0.828476,0.926468
0.528382,0.800154
0.51584,0.93915
0.156259,0.776011
0.973093,0.916736
0.958854,0.979413
0.959813,0.997673
0.929868,0.520657
0.922336,0.936893
0.691944,0.938311
0.733143,0.786033
0.765981,0.553049
0.974357,0.941294
0.605605,0.999096
0.857211,0.976348
0.780465,0.975517
0.616984,0.94573
0.181389,0.763147
0.690687,0.552797
0.969336,0.928104
0.724445,0.858964
0.908014,0.308582
0.635562,0.732847
0.973592,0.898928
0.588653,0.915505
0.675564,0.622679
0.982535,0.607721
0.714527,0.873021
0.511672,0.780244
0.901596,0.914858
0.619755,0.932124
0.645466,0.769323
0.933404,0.749893
0.961075,0.96724
0.995051,0.914139
0.736977,0.514109
0.979684,0.997023
0.923431,0.989273
0.744922,0.875416
0.901045,0.932916
0.926426,0.947045
0.572978,0.821195
0.813227,0.984251
0.995609,0.849051
0.573716,0.786072
0.850164,0.805587
0.829231,0.610901
0.868458,0.963724
0.76715,0.850128
0.666759,0.720467
0.757654,0.912648
0.890354,0.478504
0.57253,0.974948
0.941663,0.810255
0.66419,0.902618
0.361464,0.955402
0.970151,0.976938
0.817627,0.869048
0.948114,0.914773
0.829575,0.798777
0.850423,0.89701
0.978369,0.550632
0.696132,0.940159
0.859244,0.910109
0.579961,0.951161
0.847198,0.81561
0.970184,0.876178
0.739577,0.882074
0.780171,0.602315
0.724927,0.9857
0.760338,0.916859
0.913738,0.905243
0.946832,0.869588
0.618711,0.866608
0.860828,0.619272
0.760088,0.898987
0.910099,0.527307
0.889537,0.578134
0.944987,0.9444
0.524318,0.860339
0.359924,0.589115
0.670055,0.912303
0.417804,0.901872
0.701019,0.392559
0.867716,0.679772
0.696528,0.573668
0.861714,0.887488
0.896613,0.798094
0.613073,0.79879
0.823602,0.906076
0.948847,0.695867
0.433542,0.852277
0.909165,0.90371
0.808193,0.884508
0.651898,0.518532
0.977274,0.825713
0.93942,0.87757
0.942056,0.871455
0.906733,0.968419
0.588413,0.780708
0.932953,0.883733
0.652134,0.829935
0.98916,0.787246
0.831901,0.484161
0.913122,0.9362
0.988771,0.500576
0.829078,0.595403
0.96573,0.955707
0.681992,0.972909
0.901986,0.448535
0.861316,0.877352
0.751667,0.935457
0.988207,0.761359
0.949165,0.819307
0.762522,0.797205
0.63718,0.977961
0.968864,0.992767
0.952264,0.907146
0.780539,0.899582
0.506636,0.979484
0.780513,0.918055
0.91275,0.820417
0.925664,0.856849
0.482633,0.986519
0.639398,0.73923
0.838742,0.506681
0.926894,0.518601
0.497926,0.841413
0.860943,0.939442
0.730777,0.777644
0.929786,0.875047
0.909924,0.957766
0.510413,0.892427
0.886119,0.542381
0.312544,0.852481
0.850402,0.954905
0.533023,0.690924
0.89677,0.942907
0.796866,0.919215
0.458039,0.891224
0.998645,0.547229
0.986888,0.978166
0.757215,0.707905
0.967321,0.852666
0.796907,0.556488
0.926972,0.698298
0.855301,0.882726
0.979902,0.906032
0.918973,0.965079
0.87456,0.714078
0.850299,0.556178
0.871361,0.979309
0.769322,0.992711
0.89961,0.761758
0.743751,0.926869
0.717069,0.762689
0.964717,0.922566
0.942048,0.902714
0.821571,0.97525
0.826754,0.862669
0.976823,0.917031
0.979196,0.973716
0.999809,0.773915
0.855528,0.850866
0.71768,0.981736
0.896122,0.898562
0.635395,0.852498
0.962495,0.775371
0.644892,0.878637
0.837236,0.913648
0.993995,0.891988
0.857249,0.800959
0.666539,0.879993
0.566834,0.972353
0.910507,0.904301
0.276991,0.886758
0.870628,0.905436
0.971345,0.774455
0.855491,0.644055
0.92609,0.548953
0.883546,0.900436
0.904417,0.741985
0.802675,0.987166
0.854423,0.835089
0.639844,0.891081
0.892021,0.975772
0.996846,0.89208
0.977333,0.834252
0.938975,0.896895
0.826006,0.965486
0.973945,0.682891
0.530179,0.990806
0.975321,0.828726
0.548212,0.92828
0.957771,0.886745
0.912592,0.935603
0.960812,0.674128
0.91383,0.739738
0.913874,0.956605
0.847124,0.845128
0.866326,0.77687
0.934404,0.920906
0.949548,0.992632
0.810908,0.996053
0.883375,0.973721
0.918223,0.993917
0.531898,0.717857
0.903157,0.962541
0.759833,0.834311
0.854878,0.93699
0.990931,0.818321
0.606039,0.690128
0.560141,0.846929
0.877045,0.826054
0.655039,0.985079
0.975545,0.797744
0.797548,0.87905
0.927654,0.719104
0.826499,0.609681
0.677107,0.817599
0.985779,0.875572
0.84618,0.954235
0.848043,0.962542
0.933616,0.9381
0.595821,0.979829
0.502144,0.858324
0.80135,0.928732
0.701424,0.980949
0.325083,0.666609
0.784561,0.977996
0.833929,0.994948
0.972121,0.993581
0.942374,0.992797
0.389468,0.979088
0.991272,0.960175
0.80045,0.854801
0.916576,0.976144
0.980207,0.730674
0.749691,0.982366
0.754559,0.974781
0.940245,0.952236
0.876314,0.958045
0.501249,0.901334
0.431078,0.730512
0.450898,0.884072
0.955584,0.756448
0.72957,0.796841
0.90296,0.871492
0.748753,0.956302
0.927549,0.973626
0.94054,0.985479
0.622695,0.949791
0.804232,0.974771
0.66801,0.761311
0.896115,0.486624
0.930934,0.856653
0.778793,0.711426
0.936832,0.889383
0.848544,0.985347
0.774484,0.936666
0.701739,0.63887
0.917623,0.788739
0.864305,0.765206
0.977075,0.947226
0.832545,0.879584
0.938537,0.809005
0.486414,0.87422
0.260084,0.972157
0.805286,0.785648
0.709275,0.658085
0.718975,0.827382
0.808231,0.605885
0.556359,0.641024
0.912393,0.954213
0.732555,0.815931
0.880794,0.886492
0.914148,0.863164
0.826967,0.889478
0.965557,0.425749
0.898745,0.966117
0.688763,0.530934
0.649611,0.705097
0.974566,0.901264
0.680137,0.856815
0.718055,0.985931
0.893662,0.776876
0.813756,0.681041
0.925891,0.899184
0.663347,0.612757
0.882131,0.619517
0.721488,0.811155
0.493954,0.770965
0.763431,0.774275
0.80995,0.687731
0.878273,0.601596
0.432266,0.982448
0.806651,0.934575
0.891421,0.902496
0.708844,0.908458
0.952639,0.765726
0.597215,0.971874
0.939659,0.610141
0.948453,0.945864
0.982996,0.849854
0.658287,0.722141
0.929208,0.782781
0.942128,0.98272
0.708378,0.991462
0.898679,0.644126
0.974048,0.882664
0.979586,0.995411
0.963353,0.713444
0.706359,0.73496
0.912799,0.908029
0.581544,0.966029
0.634605,0.959298
0.661726,0.63478
0.985495,0.934405
0.963078,0.970571
0.794964,0.951575
0.878739,0.907177
0.979107,0.940688
0.942672,0.979832
0.796862,0.89174
0.930601,0.969401
0.763011,0.819825
0.968675,0.924605
0.595005,0.440595
0.388472,0.861049
0.659636,0.921083
0.904611,0.841025
0.622625,0.982491
0.963441,0.979482
0.837125,0.903036
0.753353,0.916709
0.831622,0.650941
0.893897,0.848557
0.646772,0.770706
0.970772,0.67381
0.932912,0.977265
0.952458,0.699782
0.776658,0.653685
0.63588,0.641419
0.850854,0.890689
0.779754,0.909096
0.650116,0.520007
0.953067,0.993875
0.885631,0.980635
0.855557,0.713394
0.67306,0.939027
0.627767,0.939824
0.843092,0.472263
0.918162,0.833678
0.875526,0.900001
0.841523,0.584171
0.648745,0.959446
0.943468,0.648292
0.903797,0.631577
0.870988,0.966722
0.837588,0.894343
0.69508,0.610568
0.643745,0.936399
0.645644,0.957496
0.803352,0.515329
0.463489,0.862788
0.974538,0.893715
0.861992,0.717425
0.776652,0.957469
0.829673,0.990666
0.815248,0.95302
0.735178,0.976467
0.782581,0.906514
0.977266,0.919476
0.671708,0.978927
0.951162,0.89188
0.733975,0.786538
0.948614,0.907274
0.737688,0.840914
0.949062,0.789714
0.747315,0.884315
0.407466,0.762451
0.899408,0.823098
0.961479,0.828516
0.99361,0.908445
0.974362,0.759642
0.857965,0.94685
0.812885,0.646916
0.862329,0.917897
0.839353,0.997044
0.75429,0.799136
0.996291,0.896239
0.919958,0.923246
0.74921,0.430819
0.933196,0.783626
0.795816,0.991981
0.807011,0.997308
0.933383,0.884646
0.995241,0.93962
0.438719,0.955022
0.835181,0.974615
0.669799,0.986932
0.667391,0.942695
0.768112,0.898531
0.692721,0.771564
0.966218,0.748676
0.844851,0.925575
0.348,0.901362
0.84556,0.965434
0.861455,0.970308
0.909188,0.927994
0.778182,0.358307
0.781507,0.979032
0.86307,0.95797
0.996305,0.961098
0.759924,0.884742
0.828863,0.871449
0.7933,0.973986
0.957346,0.989125
0.801338,0.604498
0.825017,0.969688
0.781811,0.924865
0.938309,0.808488
0.961957,0.619566
0.890181,0.775119
0.970667,0.896493
0.981508,0.898186
0.772601,0.944445
0.809721,0.991643
0.812161,0.965539
0.830699,0.7338
0.764067,0.713217
0.768361,0.707303
0.997716,0.874588
0.656762,0.640244
0.781083,0.949964
0.920375,0.984083
0.919673,0.644375
0.756647,0.731812
0.971619,0.835343
0.977772,0.525725
0.878294,0.867528
0.903993,0.999457
0.896835,0.62312
0.983116,0.934506
0.691569,0.890064
0.98753,0.624751
0.881385,0.898245
0.887175,0.953487
0.397983,0.867765
0.994001,0.729398
0.813228,0.890142
0.87644,0.835844
0.798964,0.740916
0.71976,0.598691
0.908781,0.862936
0.987526,0.866397
0.696668,0.931105
0.600941,0.889868
0.831359,0.99838
0.882348,0.827872
0.724582,0.887773
0.864415,0.812216
0.353794,0.797102
0.850027,0.961148
0.969171,0.87366
0.886144,0.50424
0.947869,0.690125
0.756298,0.883347
0.252992,0.946375
0.506646,0.977634
0.46277,0.57719
0.862112,0.815543
0.776544,0.775283
0.886221,0.89403
0.927843,0.942401
0.991541,0.709949
0.876133,0.958216
0.93825,0.936963
0.96484,0.420143
0.521449,0.902306
0.96217,0.63033
0.858188,0.958339
0.768136,0.987267
0.524369,0.953438
0.784593,0.990572
0.978837,0.939066
0.952333,0.743596
0.848116,0.926806
0.677582,0.651629
0.768013,0.993794
0.677896,0.72805
0.899313,0.969973
0.816279,0.991
0.885512,0.778811
0.918495,0.70203
0.822084,0.752115
0.993648,0.818688
0.786883,0.712194
0.936632,0.928511
0.875298,0.914897
0.552444,0.956334
0.784949,0.757537
0.958574,0.948246
0.983141,0.633118
0.664315,0.579298
0.859225,0.864739
0.939414,0.934679
0.762856,0.945576
0.987476,0.635126
0.568998,0.495548
0.879791,0.871196
0.739582,0.619825
0.7185,0.984588
0.900789,0.898736
0.88805,0.945089
0.544983,0.952404
0.789994,0.82672
0.664593,0.919266
0.908578,0.989294
0.953446,0.959545
0.952774,0.826454
0.991129,0.978699
0.792986,0.737986
0.758284,0.931727
0.946986,0.789829
0.887669,0.860615
0.840587,0.352774
0.497339,0.841718
0.876651,0.968094
0.90748,0.802439
0.420366,0.963852
0.994341,0.698432
0.978302,0.721075
0.695245,0.957996
0.945602,0.911232
0.701268,0.683051
0.824277,0.828914
0.933543,0.980885
0.738468,0.930542
0.641117,0.860926
0.646674,0.954211
0.731719,0.963587
0.911227,0.673935
0.812253,0.947334
0.668177,0.808678
0.882791,0.980403
0.98231,0.747489
0.950372,0.81434
0.984823,0.892016
0.950594,0.746032
0.99045,0.979564
0.854265,0.919889
0.858908,0.741483
0.907854,0.975883
0.880708,0.995189
0.995046,0.989691
0.979177,0.881676
0.982734,0.866829
0.872197,0.955584
0.964176,0.877075
0.835294,0.777982
0.736223,0.909212
0.811771,0.626108
0.737957,0.719371
0.942251,0.882579
0.341459,0.726683
0.429367,0.802175
0.906127,0.84862
0.806768,0.97711
0.996527,0.987388
0.637169,0.973956
0.942304,0.474708
0.918726,0.932406
0.644126,0.804327
0.82098,0.538839
0.800737,0.83404
0.963019,0.829144
0.461419,0.858882
0.728512,0.603707
0.413691,0.98043
0.649333,0.872902
0.287163,0.618327
0.802054,0.546844
0.543996,0.829886
0.892669,0.670826
0.774487,0.925767
0.778901,0.67936
0.877103,0.775474
0.735838,0.992574
0.87636,0.61265
0.517882,0.882962
0.930052,0.798674
0.664586,0.980751
0.778587,0.922048
0.717192,0.624287
0.778922,0.931853
0.877394,0.768116
0.64475,0.823076
0.838556,0.956538
0.806978,0.876661
0.893669,0.951629
0.935561,0.865613
0.818055,0.972847
0.650661,0.927388
0.972505,0.975762
0.656537,0.755156
0.943771,0.501233
0.986935,0.767241
0.669748,0.536908
0.809981,0.716092
0.431902,0.860852
0.874109,0.838348
0.948237,0.996143
0.84064,0.919265
0.566983,0.872246
0.680618,0.890181
0.367503,0.949471
0.941606,0.912109
0.984697,0.919361
0.969322,0.907333
0.402458,0.913425
0.825101,0.898855
0.847309,0.999808
0.999804,0.341853
0.76542,0.732636
0.961116,0.793446
0.99719,0.96376
0.996615,0.893844
0.806047,0.984937
0.657485,0.907014
0.453236,0.709373
0.753702,0.798733
0.97011,0.645522
0.79796,0.902571
0.931803,0.802756
0.977159,0.762965
0.926924,0.983164
0.57214,0.997387
0.699942,0.962705
0.470772,0.820599
0.934986,0.927496
0.610434,0.693343
0.907364,0.839512
0.934849,0.457126
0.675187,0.574312
0.926168,0.794326
0.827792,0.751099
0.740921,0.653027
0.910575,0.865094
0.946424,0.637934
0.93798,0.787909
0.989252,0.926096
0.885674,0.807696
0.87248,0.818533
0.865833,0.518119
0.849739,0.830675
0.850562,0.933486
0.837319,0.975434
0.623785,0.873268
0.809591,0.885449
0.92368,0.918171
0.534342,0.651082
0.984166,0.788189
0.896434,0.993854
0.864079,0.810724
0.659169,0.840235
0.988035,0.849938
0.656316,0.950511
0.970456,0.398317
0.956794,0.905694
0.712482,0.767892
0.730189,0.995862
0.555333,0.881393
0.894839,0.770791
0.594908,0.955742
0.790618,0.987093
0.848548,0.92091
0.631734,0.809239
0.432348,0.744923
0.959009,0.589666
0.65805,0.976587
0.381229,0.935649
0.755175,0.772951
0.7615,0.944502
0.950355,0.87764
0.703581,0.693925
0.822643,0.816608
0.976373,0.927689
0.97688,0.927225
0.170003,0.619841
0.908142,0.984325
0.969805,0.904499
0.781209,0.606165
0.791307,0.99973
0.615007,0.87292
0.875528,0.918426
0.844375,0.708232
0.975176,0.831764
0.644807,0.79548
0.750781,0.737413
0.581895,0.688849
0.898741,0.97859
0.775589,0.959204
0.785477,0.910178
0.95779,0.866617
0.977,0.967187
0.761471,0.979903
0.797628,0.844564
0.935387,0.951452
0.987223,0.7888
0.994171,0.686944
0.84754,0.906959
0.65135,0.76255
0.903901,0.923329
0.726518,0.745509
0.816245,0.968552
0.570002,0.928135
0.956177,0.935571
0.932147,0.922719
0.801688,0.980905
0.961515,0.494254
0.744059,0.940629
0.55382,0.963937
0.464604,0.99973
0.926821,0.87547
0.904725,0.863219
0.76626,0.974149
0.918722,0.984236
0.97914,0.574118
0.738429,0.96642
0.717236,0.805098
0.729031,0.674966
0.999847,0.769787
0.966401,0.46166
0.983646,0.799906
0.90719,0.785375
0.754127,0.767991
0.860191,0.947327
0.974196,0.9727
0.66244,0.68172
0.483746,0.988266
0.831268,0.923346
0.857699,0.658834
0.911031,0.582299
0.964976,0.9702
0.841854,0.922422
0.608216,0.909531
0.982655,0.9098
0.931165,0.692587
0.955396,0.675296
0.881526,0.766141
0.920266,0.386437
0.795473,0.922184
0.60425,0.83528
0.775244,0.972455
0.596124,0.901448
0.618673,0.400967
0.981433,0.778471
0.538942,0.888547
0.822081,0.609724
0.980612,0.976519
0.484235,0.887183
0.865108,0.939639
0.97446,0.898523
0.998577,0.802099
0.749121,0.770539
0.974392,0.856075
0.850861,0.672481
0.754425,0.890084
0.82829,0.576005
0.729723,0.964563
0.953601,0.945414
0.956763,0.514798
0.339078,0.814214
0.732674,0.942712
0.911129,0.841808
0.500602,0.649666
0.914232,0.780217
0.980603,0.83377
0.692399,0.965968
0.957849,0.824339
0.964708,0.943718
0.992384,0.993317
0.811731,0.995757
0.939004,0.995662
0.837836,0.95379
0.318236,0.868638
0.693541,0.897846
0.936735,0.997189
0.969384,0.966307
0.657612,0.881847
0.832885,0.844149
0.829768,0.710196
0.789082,0.700297
0.626398,0.738507
0.763244,0.950081
0.359938,0.396836
0.608977,0.796502
0.864654,0.904055
0.86983,0.882072
0.847118,0.907128
0.830809,0.936753
0.993901,0.874373
0.892416,0.908603
0.83091,0.883342
0.486108,0.984411
0.679545,0.936753
0.916256,0.737425
